Name,Start,End,Size
Em13_R1_damage,0x004A4CB0,0x004A4CC0,16
FUN_004a4cc0,0x004A4CC0,0x004A4D1C,68
Em13_R0_damage,0x004A4D30,0x004A4D38,8
Em13_R1_dm_type02,0x004A4D40,0x004A4DAC,84
Em13_R0_die,0x004A4DC0,0x004A4DC8,8
Em17_dm_ck,0x004A4DD0,0x004A4DD4,4
FUN_004a5140,0x004A5140,0x004A5174,52
Em17_move,0x004A5280,0x004A5288,8
Em17_R0_init,0x004A55A0,0x004A55AC,12
Em17_R0_move,0x004A58C0,0x004A58CC,12
Em17_R1_br_haizuri,0x004A5A20,0x004A5A28,8
Em17_R1_haizuri,0x004A5A30,0x004A5A34,4
Em17_R1_br_kuzure_haizuri,0x004A5C80,0x004A5C88,8
Em17_R1_kuzure_haizuri,0x004A5C90,0x004A5C94,4
Em17_R1_br_kuzure_haizuri2,0x004A5DC0,0x004A5DC8,8
Em17_R1_kuzure_haizuri2,0x004A5DD0,0x004A5EA8,132
Em17_R1_br_atk_hai,0x004A5F00,0x004A5F08,8
Em17_R1_atk_hai,0x004A5F10,0x004A5F1C,12
FUN_004a5f60,0x004A5F60,0x004A5F64,4
Em17_R1_br_kuzure,0x004A6280,0x004A6288,8
Em17_R1_kuzure,0x004A6290,0x004A6298,8
Em17_R1_br_atk_kuzure,0x004A65E0,0x004A65E8,8
Em17_R1_atk_kuzure,0x004A65F0,0x004A65F8,8
Em17_R1_br_kuzure_final,0x004A6600,0x004A6608,8
Em17_R1_kuzure_final,0x004A6610,0x004A66E8,172
Em17_R1_br_damage,0x004A6700,0x004A6708,8
Em17_R1_damage,0x004A6710,0x004A6714,4
FUN_004a6800,0x004A6800,0x004A6810,16
Em17_R0_damage,0x004A6810,0x004A6814,4
Em17_R0_die,0x004A6910,0x004A6918,8
Em17_hand_set,0x004A6920,0x004A6930,16
Em17_hand_move,0x004A69F0,0x004A69FC,12
Em17_hand_r0_wait,0x004A6C10,0x004A6C18,8
Em17_hand_r0_move,0x004A6CD0,0x004A6CD8,8
FUN_004a6ce0,0x004A6CE0,0x004A6CE8,8
FUN_004a6f40,0x004A6F40,0x004A7060,288
Em17_hand_r0_damage,0x004A7190,0x004A7198,8
Em17_srp_set,0x004A7560,0x004A7568,8
FUN_004a77a0,0x004A77A0,0x004A77AC,12
Em17_tex_scr,0x004A7B10,0x004A7BA0,144
Em17_break_move,0x004A7BA0,0x004A7BB0,16
FUN_004a7e00,0x004A7E00,0x004A7E08,8
FUN_004a7fc0,0x004A7FC0,0x004A7FC1,1
Em17_break_move2,0x004A7FE0,0x004A7FE8,8
FUN_004a80a0,0x004A80A0,0x004A8198,248
field_id00_smoke00,0x004A81B0,0x004A81BC,12
FUN_004a8240,0x004A8240,0x004A8250,52
field_id00_water01,0x004A8270,0x004A827C,12
field_id01_smoke00,0x004A8340,0x004A8394,84
field_id01_water01,0x004A84A0,0x004A84A8,8
field_id02_smoke00,0x004A85A0,0x004A85AC,12
field_id02_water01,0x004A8660,0x004A8668,8
field_id03_smoke00,0x004A8760,0x004A87B4,84
field_id03_water01,0x004A88C0,0x004A88C8,8
field_id04_smoke00,0x004A89C0,0x004A8A10,80
field_id04_water01,0x004A8A20,0x004A8A28,8
field_id05_smoke00,0x004A8B20,0x004A8B70,80
field_id05_water01,0x004A8B80,0x004A8B88,8
field_id06_smoke00,0x004A8C80,0x004A8CD0,80
field_id06_water01,0x004A8CE0,0x004A8CE8,8
field_id07_smoke00,0x004A8DE0,0x004A8E30,80
field_id07_water01,0x004A8E40,0x004A8E48,8
field_id08_smoke00,0x004A8F40,0x004A8F90,80
field_id08_water01,0x004A8FA0,0x004A8FA8,8
field_id09_smoke00,0x004A90A0,0x004A90F4,84
field_id09_water01,0x004A9270,0x004A9278,8
field_id0a_smoke00,0x004A9370,0x004A93C4,84
field_id0a_water01,0x004A9540,0x004A9548,8
field_id0b_smoke00,0x004A9640,0x004A9650,16
field_id0b_water01,0x004A97A0,0x004A97A8,8
field_id0c_smoke00,0x004A98A0,0x004A98B0,16
field_id0c_water01,0x004A9A00,0x004A9A08,8
FUN_004a9ac0,0x004A9AC0,0x004A9AE0,32
field_id0d_smoke00,0x004A9B00,0x004A9B10,16
field_id0d_water01,0x004A9CE0,0x004A9CE8,8
field_id0e_smoke00,0x004A9DE0,0x004A9DF0,16
field_id0e_water01,0x004A9FC0,0x004A9FC8,8
field_id0f_smoke00,0x004AA0C0,0x004AA110,80
field_id0f_water01,0x004AA120,0x004AA128,8
field_id10_smoke00,0x004AA220,0x004AA270,80
field_id10_water01,0x004AA280,0x004AA288,8
field_id11_smoke00,0x004AA380,0x004AA3D0,80
field_id11_water01,0x004AA3E0,0x004AA3E8,8
field_id12_smoke00,0x004AA4E0,0x004AA4E8,8
field_id12_water01,0x004AA4F0,0x004AA4FC,12
field_id13_smoke00,0x004AA5C0,0x004AA5C8,8
field_id13_water01,0x004AA5D0,0x004AA5DC,12
field_id14_smoke00,0x004AA6A0,0x004AA6A8,8
field_id14_water01,0x004AA6B0,0x004AA6BC,12
wall_wep01_spark00,0x004AA780,0x004AA7A8,40
wall_wep01_blood01,0x004AA7C0,0x004AA7F0,48
wall_wep01_sap02,0x004AA820,0x004AA850,48
wall_wep01_baria03,0x004AA880,0x004AA8A8,40
wall_wep01_baria04,0x004AA8C0,0x004AA8C8,8
wall_wep02_spark00,0x004AA8D0,0x004AA8F8,40
wall_wep02_blood01,0x004AA910,0x004AA940,48
wall_wep02_sap02,0x004AA970,0x004AA9A0,48
wall_wep02_baria03,0x004AA9D0,0x004AA9F8,40
wall_wep02_baria04,0x004AAA10,0x004AAA18,8
wall_wep03_spark00,0x004AAA20,0x004AAA44,36
wall_wep03_blood01,0x004AAA90,0x004AAAB4,36
wall_wep03_sap02,0x004AAB00,0x004AAB24,36
wall_wep03_baria03,0x004AAB70,0x004AAB94,36
wall_wep03_baria04,0x004AABE0,0x004AAC0C,44
wall_wep04_spark00,0x004AAC60,0x004AAC90,48
wall_wep04_blood01,0x004AACC0,0x004AACF0,48
wall_wep04_sap02,0x004AAD20,0x004AAD50,48
wall_wep04_baria03,0x004AAD80,0x004AADB0,48
wall_wep04_baria04,0x004AADE0,0x004AAE14,52
wall_wep05_spark00,0x004AAE50,0x004AAE60,16
FUN_004aae60,0x004AAE60,0x004AAE70,16
wall_wep05_blood01,0x004AAE70,0x004AAE78,8
wall_wep05_sap02,0x004AAE80,0x004AAE88,8
wall_wep05_baria03,0x004AAE90,0x004AAE98,8
wall_wep05_baria04,0x004AAEA0,0x004AAEA8,8
wall_wep06_spark00,0x004AAEB0,0x004AAEF4,56
wall_wep06_blood01,0x004AAF00,0x004AAF44,56
wall_wep06_sap02,0x004AAF50,0x004AAF94,56
wall_wep06_baria03,0x004AAFA0,0x004AAFE0,52
FUN_004aafe0,0x004AAFE0,0x004AAFF0,16
wall_wep06_baria04,0x004AAFF0,0x004AB03C,68
wall_wep07_spark00,0x004AB050,0x004AB060,16
FUN_004ab060,0x004AB060,0x004AB094,32
FUN_004ab080,0x004AB080,0x004AB088,8
wall_wep07_blood01,0x004AB0A0,0x004AB0E4,56
wall_wep07_sap02,0x004AB0F0,0x004AB134,56
wall_wep07_baria03,0x004AB140,0x004AB184,56
wall_wep07_baria04,0x004AB190,0x004AB1DC,68
wall_wep08_spark00,0x004AB1F0,0x004AB200,16
FUN_004ab200,0x004AB200,0x004AB23C,52
wall_wep08_blood01,0x004AB290,0x004AB2DC,68
wall_wep08_sap02,0x004AB330,0x004AB37C,68
wall_wep08_baria03,0x004AB3D0,0x004AB41C,68
wall_wep08_baria04,0x004AB470,0x004AB4CC,80
wall_wep09_spark00,0x004AB520,0x004AB550,48
wall_wep09_blood01,0x004AB580,0x004AB5B0,48
wall_wep09_sap02,0x004AB5E0,0x004AB610,48
wall_wep09_baria03,0x004AB640,0x004AB670,48
wall_wep09_baria04,0x004AB6A0,0x004AB6D4,52
Om46_move,0x004AB710,0x004AB748,56
Om46_R0_init,0x004AB760,0x004AB780,32
Om46_R0_wait,0x004AB850,0x004AB858,8
Om46_R0_move,0x004AB860,0x004AB880,32
Om46_R1_mv00,0x004AB880,0x004AB894,20
Om46_R1_mv01,0x004ABF70,0x004AC008,72
Om46_R1_mv02,0x004AC070,0x004AC078,8
Om46_R1_mv03,0x004AC080,0x004AC088,8
Om46_R1_mv06,0x004AC090,0x004AC098,8
Om46_R1_em1b_atk,0x004AC0A0,0x004AC0A8,8
Om46_R1_em1b_return_atk,0x004AC0B0,0x004AC0B8,8
Om46_R0_die,0x004AC0C0,0x004AC108,72
Om46_R1_die00,0x004AC130,0x004AC190,96
Om46_R1_em1b_die01,0x004AC190,0x004AC194,4
Om46_light_control,0x004ACA90,0x004ACAA8,24
FUN_004ad2a0,0x004AD2A0,0x004AD2B0,12
Om46_Set,0x004AD340,0x004AD344,4
Om46_matei_set,0x004AD420,0x004AD428,8
R002_init,0x004AD4B0,0x004AD4D8,40
R002_main,0x004AD530,0x004AD538,8
r002_fan_move,0x004AD540,0x004AD574,52
r002_opening_event_2,0x004AD590,0x004AD5B0,32
r002_evt_out_focus_s46,0x004AD7D0,0x004AD7DC,12
r002_evt_out_focus_s07,0x004AD950,0x004AD994,68
r002_ev_motorbike_smoke_02,0x004AD9A0,0x004AD9B0,16
FUN_004ad9e0,0x004AD9E0,0x004AD9F8,24
r002_ev_tr_right_hand_03,0x004ADA10,0x004ADA18,8
r002_ev_scr_desk_del_04,0x004ADD70,0x004ADD84,20
r002_ev_pl_thunder_05,0x004ADDA0,0x004ADDA4,4
FUN_004ade60,0x004ADE60,0x004ADE6C,12
r002_ev_pl_smoke_06,0x004AE4D0,0x004AE518,72
r002_ev_pl_blood_07,0x004AE530,0x004AE534,4
FUN_004ae680,0x004AE680,0x004AE6A0,32
FUN_004ae7e0,0x004AE7E0,0x004AE7EC,12
r002_ev_pl_hit_08,0x004AEC10,0x004AEC1C,12
r002_ev_tr_right_hand_09,0x004AEED0,0x004AEED8,8
r002_ev_tr_sword_throw_10,0x004AF0A0,0x004AF0AC,12
r002_ev_pl_fire_11,0x004AF2E0,0x004AF2E4,4
r002_ev_pl_maz_spark_12,0x004AF3D0,0x004AF3D8,8
r002_ev_tr_up_cut_13,0x004AF570,0x004AF580,16
r002_ev_bom_14,0x004AF980,0x004AF984,4
r002_ev_pl_walk_15,0x004AFA20,0x004AFA44,36
r002_ev_bike_fire_16,0x004AFA90,0x004AFAA0,16
r002_ev_light_up_17,0x004AFE30,0x004AFE48,24
r002_ev_fire_18,0x004AFE60,0x004AFE74,20
r002_ev_pl_blood_19,0x004B01B0,0x004B01B4,4
r002_ev_body_blood_20,0x004B0280,0x004B02DC,92
r002_ev_door_open_21,0x004B02F0,0x004B02F4,4
r108_ev_coat_stop_22,0x004B0420,0x004B0440,32
r108_ev_coat_move_23,0x004B0440,0x004B0470,48
r108_ev_sce_del_24,0x004B0470,0x004B0484,20
r108_ev_scr_desk_up_25,0x004B04E0,0x004B04F4,20
r108_ev_sce_up_26,0x004B0510,0x004B0524,20
r002_light_set,0x004B0580,0x004B058C,12
R002_movie_sub_title_disp_01,0x004B0740,0x004B0768,40
R002_movie_sub_title_disp_02,0x004B0800,0x004B0828,40
init,0x004B0890,0x004B08A8,24
move_type0,0x004B09B0,0x004B09B8,8
move_type1,0x004B0D00,0x004B0D14,20
move_type2,0x004B0FE0,0x004B0FEC,12
move,0x004B13A0,0x004B1618,396
die,0x004B1630,0x004B1638,8
Ome1_move,0x004B1640,0x004B1660,32
R216_init,0x004B1660,0x004B1748,84
R216_main,0x004B18D0,0x004B197C,164
R216_torch_set,0x004B1980,0x004B1984,4
Iwa_set,0x004B1A20,0x004B1A34,20
R216_sky_init,0x004B1DF0,0x004B1E10,32
R216_sky_move,0x004B1F00,0x004B1F2C,44
r216_model_on_off_ck,0x004B1F70,0x004B1F78,8
Huuin_door_evt_to_209,0x004B1F80,0x004B1FB4,52
r216_kousi_up,0x004B1FC0,0x004B1FC4,4
r216_flame_se_check,0x004B2130,0x004B2140,16
init,0x004B2320,0x004B2338,24
move,0x004B2410,0x004B2424,20
FUN_004b2520,0x004B2520,0x004B256C,76
die,0x004B2800,0x004B2808,8
Omef_move,0x004B2810,0x004B2830,32
Em15_move,0x004B2830,0x004B296C,316
Em15_R0_init,0x004B29A0,0x004B2A24,132
Em15_R0_move,0x004B2A90,0x004B2AE0,80
Em15_R1_br_mv00,0x004B2AF0,0x004B2AF8,8
Em15_R1_mv00,0x004B2B00,0x004B2B60,88
Em15_R0_damage,0x004B2B80,0x004B2BA0,32
Em15_R1_dm00,0x004B2BA0,0x004B2BA8,8
Em15_R0_die,0x004B2BB0,0x004B2BD0,32
Em15_R1_die00,0x004B2BD0,0x004B2BD8,8
Em15_R0_reset,0x004B2BE0,0x004B2C04,36
Em15_R1_reset00,0x004B2C10,0x004B2C18,8
Em15_R1_reset01,0x004B2C20,0x004B2C28,8
Em15_R1_reset02,0x004B2C30,0x004B2C38,8
Em15_R1_reset03,0x004B2C40,0x004B2C48,8
Em_jnt_scr_move2,0x004B2C50,0x004B2C54,4
Om78_move,0x004B2D50,0x004B2D88,56
Om78_R0_init,0x004B2DA0,0x004B2DC0,32
Om78_R0_move,0x004B2F50,0x004B2F70,32
Om78_R1_mv00,0x004B2F70,0x004B30D8,356
Om78_R1_mv01,0x004B30F0,0x004B30FC,12
FUN_004b3220,0x004B3220,0x004B32A0,128
Om78_R0_damage,0x004B3600,0x004B363C,60
Om78_R1_dm00,0x004B3650,0x004B3654,4
FUN_004b3c20,0x004B3C20,0x004B3C3C,28
Om78_R0_die,0x004B3DE0,0x004B3E00,32
Om78_R1_die00,0x004B3E00,0x004B3E08,8
Om78_dm_ck,0x004B3E10,0x004B3E20,16
Om78_light_control,0x004B40D0,0x004B40D8,8
Om78_eff_alpha_set,0x004B40E0,0x004B40E8,8
Om49_move,0x004B4300,0x004B4320,32
Om49_R0_init,0x004B4320,0x004B4334,20
Om49_R0_move,0x004B43A0,0x004B43D8,56
Om49_R1_mv00,0x004B43F0,0x004B43F8,8
Om49_R0_damage,0x004B4400,0x004B4420,32
Om49_R1_dm00,0x004B4420,0x004B4444,36
Om49_R1_dm01,0x004B4450,0x004B4474,36
Om49_R0_die,0x004B4480,0x004B4488,8
Om49_dm_ck,0x004B4490,0x004B44A0,16
Om49_morph,0x004B44A0,0x004B44B0,16
FUN_004b45a0,0x004B45A0,0x004B45A4,4
Omff_move,0x004B45D0,0x004B45F0,32
Omff_R0_init,0x004B45F0,0x004B4614,36
Omff_R0_move,0x004B4660,0x004B46D0,100
Omff_R1_mv00,0x004B46E0,0x004B46E8,8
Omff_R0_damage,0x004B46F0,0x004B4710,32
Omff_R1_dm00,0x004B4710,0x004B4734,36
Omff_R1_dm01,0x004B4740,0x004B4764,36
Omff_R0_die,0x004B4770,0x004B4778,8
Omff_dm_ck,0x004B4780,0x004B4790,16
Omff_morph,0x004B4790,0x004B480C,124
Omka_morph,0x004B4820,0x004B4898,120
init,0x004B48B0,0x004B48F4,68
move,0x004B4900,0x004B490C,12
Om73_move,0x004B4B60,0x004B4B80,32
R21e_init,0x004B4B80,0x004B4DB8,392
R21e_main,0x004B4DD0,0x004B5040,220
FUN_004b5040,0x004B5040,0x004B508C,76
Em01_start,0x004B50B0,0x004B5180,208
FUN_004b5180,0x004B5180,0x004B51E4,100
flame_se_check,0x004B51F0,0x004B5200,16
R50b_init,0x004B53E0,0x004B541C,60
R50b_main,0x004B5500,0x004B5508,8
r50b_bub_loop,0x004B5510,0x004B5514,4
r50b_s_mission,0x004B55D0,0x004B55E8,24
Omg2_move,0x004B5600,0x004B5650,80
Omg2_R0_init,0x004B5660,0x004B56B0,80
Omg2_R0_move,0x004B56B0,0x004B56BC,12
Omg2_SetR1,0x004B56E0,0x004B57BC,220
Omg2_R1_mv00,0x004B57C0,0x004B57C8,8
Omg2_R1_mv01,0x004B58C0,0x004B58C4,4
Omg2_R1_mv02,0x004B59D0,0x004B59D8,8
Omg2_R1_mv03,0x004B5B70,0x004B5B74,4
Omg2_R0_damage,0x004B5D70,0x004B5D90,32
Omg2_R1_dm00,0x004B5D90,0x004B5D98,8
Omg2_R0_die,0x004B5DA0,0x004B5DA8,8
Omg2_dm_ck,0x004B5DB0,0x004B5FB8,508
Omg2_dm_ck2,0x004B5FC0,0x004B61C8,508
R508_init,0x004B61D0,0x004B620C,60
R508_main,0x004B62D0,0x004B62D8,8
r508_mission,0x004B62E0,0x004B62F0,16
R509_init,0x004B6340,0x004B6380,64
R509_main,0x004B6540,0x004B6650,272
r509_bub_loop,0x004B6660,0x004B6664,4
r509_huuin_event_508,0x004B6720,0x004B6750,48
r509_huuin_event_50a,0x004B6760,0x004B6790,48
Huuin_door_reset_evt,0x004B67A0,0x004B67B0,16
R50a_init,0x004B6840,0x004B6874,52
R50a_main,0x004B6900,0x004B69A0,160
Om02_move,0x004B69A0,0x004B69A8,8
Om02_R0_init,0x004B6CD0,0x004B6CD8,8
Om02_R0_wait,0x004B6E40,0x004B6E48,8
Om02_R0_move,0x004B6E50,0x004B6E70,32
Om02_R1_mv00,0x004B6E70,0x004B6E78,8
Om02_R1_mv01,0x004B74D0,0x004B74D8,8
Om02_R1_mv02,0x004B7B30,0x004B7B40,16
Om02_R1_mv03,0x004B7FB0,0x004B7FB8,8
Om02_R1_mv04,0x004B81E0,0x004B81E4,4
Om02_R1_mv05,0x004B8650,0x004B88E8,564
Om02_R1_mv06,0x004B8900,0x004B8AEC,488
Om02_R1_mv07,0x004B8B00,0x004B8B0C,12
Om02_R0_die,0x004B8ED0,0x004B8EF0,32
Om02_R1_die00,0x004B8EF0,0x004B8F64,68
Om02_R1_die01,0x004B8F80,0x004B9024,160
Om02_R1_die02,0x004B9060,0x004B90A0,60
Om02_dm_ck,0x004B9160,0x004B9174,20
FUN_004b91a0,0x004B91A0,0x004B91BC,28
Om02_scr_at_ck,0x004B95D0,0x004B95DC,12
Set_Ice,0x004B9660,0x004B966C,12
Om20_move,0x004B9A70,0x004B9A90,32
Om20_R0_init,0x004B9A90,0x004B9AA8,24
Om20_R0_move,0x004B9B10,0x004B9B18,8
Om20_R1_mv00,0x004B9C90,0x004B9C94,4
Om20_dm_ck,0x004B9F50,0x004B9F54,4
Om20_dest_ck,0x004BA0E0,0x004BA0E8,8
R305_init,0x004BA0F0,0x004BA138,72
R305_main,0x004BA150,0x004BA158,8
Devil_switch_init,0x004BA160,0x004BA17C,28
Devil_switch_check,0x004BA180,0x004BA1D8,88
R305_water_in,0x004BA280,0x004BA298,24
R305_pl_pos_adjust,0x004BA300,0x004BA304,4
R305_get_egg,0x004BA380,0x004BA3AC,44
R318_init,0x004BA490,0x004BA4CC,60
R318_main,0x004BA4F0,0x004BA4F8,8
R318_eff_loop,0x004BA500,0x004BA504,4
R21b_init,0x004BA5D0,0x004BA6E8,116
R21b_main,0x004BA770,0x004BA79C,44
R21b_sky_init,0x004BA7B0,0x004BA7D0,32
R21b_sky_move,0x004BA8C0,0x004BA920,96
R00e_init,0x004BA920,0x004BA96C,76
R00e_main,0x004BA990,0x004BA998,8
R00e_movie_event,0x004BA9A0,0x004BA9B0,16
R00e_evt_scene02_init,0x004BAB50,0x004BABAC,92
R00e_evt_scene03_init,0x004BABB0,0x004BAC20,112
R00e_evt_scene04_init,0x004BAC20,0x004BAC24,4
R00e_evt_scene06_init,0x004BAD00,0x004BAD5C,92
R00e_evt_scene07_init,0x004BAD60,0x004BADBC,92
R00e_sky_model_init,0x004BADC0,0x004BADF4,52
R00e_s15_1_sub_title_disp,0x004BAE10,0x004BAE40,48
R00e_s15_3_sub_title_disp,0x004BAF10,0x004BAF38,40
Omg7_move,0x004BAFE0,0x004BB000,32
Omg7_R0_init,0x004BB000,0x004BB08C,84
FUN_004bb040,0x004BB040,0x004BB064,36
Omg7_R0_move,0x004BB0A0,0x004BB0E8,72
Omg7_R1_mv00,0x004BB100,0x004BB108,8
Omg7_R1_mv01,0x004BB110,0x004BB174,96
Omg7_R1_mv02,0x004BB1B0,0x004BB228,116
Omg7_R1_mv03,0x004BB230,0x004BB28C,84
Omg7_R0_damage,0x004BB2F0,0x004BB310,32
Omg7_R1_dm00,0x004BB310,0x004BB318,8
Omg7_R1_dm01,0x004BB320,0x004BB328,8
Omg7_R0_die,0x004BB330,0x004BB338,8
Omg7_light_control,0x004BB340,0x004BB5BC,476
Omg7_start,0x004BB7F0,0x004BB858,104
Omg7_end,0x004BB860,0x004BB8BC,88
Om9c_move,0x004BB8C0,0x004BB8E0,32
Om9c_R0_init,0x004BB8E0,0x004BB958,120
Om9c_R0_move,0x004BB960,0x004BB980,32
Om9c_R1_mv00,0x004BB980,0x004BB988,8
Om9c_R0_damage,0x004BB990,0x004BB9B0,32
Om9c_R1_dm00,0x004BB9B0,0x004BB9B8,8
Om9c_R1_dm01,0x004BB9C0,0x004BBACC,92
Om9c_R0_die,0x004BBB00,0x004BBB08,8
Om9c_dm_ck,0x004BBB10,0x004BBB80,108
Om9d_move,0x004BBB80,0x004BBBA0,32
Om9d_R0_init,0x004BBBA0,0x004BBC50,176
Om9d_R0_move,0x004BBC50,0x004BBC70,32
Om9d_R1_mv00,0x004BBC70,0x004BBC8C,28
Om9d_R0_damage,0x004BBCA0,0x004BBCC0,32
Om9d_R1_dm00,0x004BBCC0,0x004BBCC8,8
Om9d_R1_dm01,0x004BBCD0,0x004BBCD8,8
Om9d_R1_dm02,0x004BBED0,0x004BBED8,8
Om9d_R0_die,0x004BC170,0x004BC1A8,56
Om9d_dm_ck,0x004BC1B0,0x004BC294,216
Om9d_oya_dm_ck,0x004BC2A0,0x004BC350,168
Omdf_move,0x004BC350,0x004BC370,32
Omdf_R0_init,0x004BC370,0x004BC3E8,120
Omdf_R0_move,0x004BC3F0,0x004BC410,32
Omdf_R1_mv00,0x004BC410,0x004BC418,8
Omdf_R0_damage,0x004BC420,0x004BC440,32
Omdf_R1_dm00,0x004BC440,0x004BC448,8
Omdf_R1_dm01,0x004BC450,0x004BC55C,92
Omdf_R0_die,0x004BC590,0x004BC598,8
Omdf_dm_ck,0x004BC5A0,0x004BC610,108
Ome9_move,0x004BC610,0x004BC630,32
Ome9_R0_init,0x004BC630,0x004BC6A8,120
Ome9_R0_move,0x004BC6B0,0x004BC6D0,32
Ome9_R1_mv00,0x004BC6D0,0x004BC6D8,8
Ome9_R0_damage,0x004BC6E0,0x004BC700,32
Ome9_R1_dm00,0x004BC700,0x004BC708,8
Ome9_R1_dm01,0x004BC710,0x004BC81C,92
Ome9_R0_die,0x004BC850,0x004BC858,8
Ome9_dm_ck,0x004BC860,0x004BC8D0,108
Omec_move,0x004BC8D0,0x004BC8F0,32
Omec_R0_init,0x004BC8F0,0x004BC968,120
Omec_R0_move,0x004BC970,0x004BC990,32
Omec_R1_mv00,0x004BC990,0x004BC9AC,28
Omec_R0_damage,0x004BC9C0,0x004BC9E0,32
Omec_R1_dm00,0x004BC9E0,0x004BC9E8,8
Omec_R1_dm01,0x004BC9F0,0x004BC9F8,8
Omec_R0_die,0x004BCBF0,0x004BCBF8,8
Omec_dm_ck,0x004BCC00,0x004BCCB4,176
Omec_oya_dm_ck,0x004BCCC0,0x004BCD34,116
Om4d_move,0x004BCD40,0x004BCDF0,172
Om4d_R0_init,0x004BCE00,0x004BCE38,56
Om4d_R0_move,0x004BCE70,0x004BCE90,32
Om4d_R1_mv00,0x004BCE90,0x004BCE98,8
Om4d_R0_damage,0x004BCEA0,0x004BCEC0,32
Om4d_R1_dm00,0x004BCEC0,0x004BCF70,176
Om4d_R1_dm01,0x004BCF70,0x004BCF78,8
Om4d_R0_die,0x004BCF80,0x004BCF88,8
init,0x004BCF90,0x004BCFE8,80
move,0x004BD000,0x004BD1C8,220
die,0x004BD1F0,0x004BD1F8,8
Omd0_move,0x004BD200,0x004BD220,32
Omd1_move,0x004BD220,0x004BD240,32
Omd1_R0_init,0x004BD240,0x004BD34C,264
Omd1_R0_move,0x004BD350,0x004BD370,32
Omd1_R1_mv00,0x004BD370,0x004BD378,8
Omd1_R0_damage,0x004BD380,0x004BD388,8
Omd1_R1_dm00,0x004BD440,0x004BD45C,28
Omd1_R1_dm01,0x004BD460,0x004BD468,8
Omd1_R1_dm02,0x004BD600,0x004BD608,8
Omd1_R0_die,0x004BD7A0,0x004BD7A8,8
Omd1_dm_ck,0x004BD7B0,0x004BD7C0,16
Om1d_Efm_set_prim_parts,0x004BDA30,0x004BDA38,8
Om1d_Efm_set_prim_parts_db,0x004BDA90,0x004BDB98,264
Omdc_move,0x004BDBA0,0x004BDBC0,32
Omdc_R0_init,0x004BDBC0,0x004BDC74,180
Omdc_R0_move,0x004BDC80,0x004BDCA0,32
Omdc_R1_mv00,0x004BDCA0,0x004BDCA8,8
Omdc_R1_mv01,0x004BDCB0,0x004BDCB8,8
Omdc_R0_damage,0x004BDCC0,0x004BDCE0,32
Omdc_R1_dm00,0x004BDCE0,0x004BDCE8,8
Omdc_R1_dm01,0x004BDCF0,0x004BDCF8,8
Omdc_R0_die,0x004BDED0,0x004BDED8,8
Omdc_dm_ck,0x004BDEE0,0x004BDF74,144
R21c_init,0x004BDF80,0x004BDFA0,32
R21c_main,0x004BE270,0x004BE290,32
r21c_sky_model_init,0x004BE2A0,0x004BE304,100
r21c_sky_model_move,0x004BE310,0x004BE344,52
r21c_se_loop,0x004BE390,0x004BE394,4
r21c_water_move,0x004BE490,0x004BE494,4
r21c_falls_smoke_move,0x004BE5F0,0x004BE878,152
r21c_lift_up,0x004BE960,0x004BE968,8
r21c_lift_down,0x004BEAE0,0x004BEAE8,8
r21c_lift_check,0x004BEC70,0x004BED2C,140
r21c_lift_out,0x004BED50,0x004BEDA0,68
Ome5_move,0x004BEDC0,0x004BEDE0,32
Ome5_R0_init,0x004BEDE0,0x004BEE24,64
Ome5_R0_wait,0x004BEE30,0x004BEE38,8
Ome5_R0_move,0x004BEE40,0x004BEE60,32
Ome5_R1_r506,0x004BEE60,0x004BEE98,56
Ome5_R1_r504,0x004BF040,0x004BF078,56
R001_init,0x004BF1F0,0x004BF204,20
R001_main,0x004BF260,0x004BF270,16
R001_opening_event_1,0x004BF290,0x004BF2B0,32
r001_ev_em_smoke_00,0x004BF370,0x004BF380,16
r001_ev_thunder_01,0x004BF3E0,0x004BF3F0,16
r001_ev_thunder_02,0x004BF480,0x004BF498,24
R315_init,0x004BF4B0,0x004BF508,88
R315_main,0x004BF9B0,0x004BFA78,200
set_bgm_tbl_chg,0x004BFA90,0x004BFAA0,16
set_bgm_play,0x004BFAC0,0x004BFAD0,16
fake_envmap_init,0x004BFAF0,0x004BFBB0,192
fake_envmap_move,0x004BFBB0,0x004BFBEC,60
r315_exec_door,0x004BFC00,0x004BFC1C,28
R315_water_move,0x004BFC30,0x004BFC38,8
R315_start_event_cancel,0x004BFC40,0x004BFC54,20
R315_start_event,0x004BFC80,0x004BFCC8,72
r315_end_event_cancel,0x004BFF50,0x004BFF6C,28
R315_end_event,0x004BFF70,0x004C0028,184
R315_end_event2,0x004C01E0,0x004C01F0,16
eff_kemuri00,0x004C02C0,0x004C02C4,4
eff_kemuri01,0x004C0400,0x004C0404,4
eff_kemuri02,0x004C0540,0x004C0544,4
eff_hikari00,0x004C06C0,0x004C06C4,4
R315_LightRing_move,0x004C07D0,0x004C07DC,12
R315_TransRing_move,0x004C0960,0x004C0964,4
R315_evt_aura,0x004C0A60,0x004C0A68,8
R315_evt_dante_kemuri,0x004C0CE0,0x004C0CE4,4
R315_evt_vergil_deth,0x004C0D90,0x004C0D94,4
R315_evt_aura_a_end,0x004C11B0,0x004C11B4,4
R315_evt_no_v_kemuri,0x004C1280,0x004C12B0,48
flash_light00,0x004C12E0,0x004C12F4,20
